age,sex,residence,country.birth,income
37,Male,Málaga,España,18000
65,Male,Zamora,España,29000
20,Male,Albacete,Venezuela,65000
82,Male,Illes Balears,España,26000
74,Male,Madrid,España,63000
60,Female,Sevilla,España,23000
45,Male,Santa Cruz de Tenerife,España,19000
34,Male,Barcelona,España,15000
50,Male,Lleida,España,23000
34,Male,Granada,Cuba,31000
45,Male,Jaén,España,66000
70,Female,Barcelona,España,24000
25,Male,Barcelona,España,45000
49,Male,Barcelona,España,19000
33,Female,Almería,España,9000
74,Male,Barcelona,España,9000
30,Female,Navarra,España,41000
28,Male,Zaragoza,España,24000
68,Female,Bizkaia,España,14000
23,Male,Tarragona,España,48000
19,Male,Asturias,España,38000
54,Female,Bizkaia,España,29000
30,Male,Valladolid,España,13000
40,Female,Madrid,España,41000
44,Female,Barcelona,España,51000
43,Male,León,España,56000
27,Female,Barcelona,España,14000
74,Male,Araba,España,19000
61,Female,Tarragona,Italia,35000
36,Female,Huesca,España,24000
20,Female,Tarragona,España,7000
77,Female,Madrid,España,21000
37,Male,Illes Balears,España,13000
82,Male,Girona,Marruecos,9000
43,Female,Barcelona,Ecuador,11000
32,Male,Barcelona,España,51000
27,Male,Burgos,Georgia,13000
56,Male,Huelva,Suiza,9000
45,Female,Illes Balears,España,17000
29,Male,Barcelona,Israel,15000
31,Male,Madrid,España,25000
27,Female,Madrid,España,64000
55,Female,Barcelona,Filipinas,38000
26,Male,León,España,23000
83,Female,Barcelona,España,14000
40,Male,Las Palmas,España,14000
66,Female,Toledo,España,69000
66,Female,A Coruña,España,29000
47,Female,Almería,España,16000
56,Female,Illes Balears,España,14000
19,Male,Alacant,España,19000
31,Male,Jaén,España,23000
55,Male,Gipuzkoa,España,43000
56,Male,Madrid,Irlanda,53000
52,Male,Madrid,España,17000
23,Female,Barcelona,España,11000
76,Male,Illes Balears,España,22000
61,Female,Barcelona,España,40000
64,Female,Barcelona,España,22000
50,Female,Málaga,Nicaragua,115000
21,Female,Murcia,España,14000
47,Male,Girona,España,9000
23,Male,Sevilla,España,28000
46,Female,A Coruña,Marruecos,18000
34,Male,Sevilla,España,9000
50,Female,Alacant,España,35000
49,Female,Girona,España,24000
59,Female,Ciudad Real,España,13000
42,Female,Badajoz,España,41000
44,Male,Araba,España,31000
59,Male,València,España,25000
83,Female,Almería,España,28000
57,Female,Barcelona,Reino Unido,13000
28,Male,Asturias,España,18000
77,Female,Barcelona,España,35000
20,Female,A Coruña,España,67000
50,Male,Madrid,España,71000
70,Female,Huelva,España,98000
59,Male,Bizkaia,España,24000
55,Female,Bizkaia,España,12000
58,Female,Cantabria,España,10000
62,Female,Sevilla,España,48000
23,Male,León,España,29000
40,Male,Santa Cruz de Tenerife,España,68000
46,Male,Barcelona,España,28000
55,Male,Bizkaia,España,13000
42,Female,Albacete,España,35000
82,Male,Madrid,España,23000
56,Female,Alacant,España,38000
31,Male,Bizkaia,Marruecos,61000
47,Female,València,Reino Unido,9000
45,Male,València,España,33000
45,Male,Illes Balears,España,14000
29,Female,Málaga,España,17000
68,Male,Barcelona,España,21000
29,Male,Soria,España,29000
35,Male,Barcelona,España,19000
47,Female,Santa Cruz de Tenerife,Ecuador,18000
29,Female,Badajoz,España,24000
25,Female,Illes Balears,España,10000
44,Male,Córdoba,España,30000
67,Male,Murcia,España,18000
58,Male,A Coruña,España,32000
30,Male,Jaén,Italia,19000
44,Male,Málaga,Colombia,33000
42,Female,La Rioja,España,24000
62,Female,Asturias,España,42000
81,Female,Córdoba,España,52000
58,Male,Barcelona,España,18000
24,Female,Barcelona,España,33000
46,Male,Girona,España,44000
72,Male,Zamora,Marruecos,31000
61,Male,Toledo,España,13000
51,Male,Santa Cruz de Tenerife,España,27000
52,Male,Barcelona,España,20000
29,Female,Illes Balears,España,50000
30,Male,Huelva,España,24000
60,Female,Sevilla,España,33000
26,Female,Tarragona,España,12000
42,Male,Zaragoza,España,9000
63,Female,València,España,20000
21,Male,Santa Cruz de Tenerife,España,7000
71,Male,Madrid,España,32000
39,Male,Navarra,Argentina,44000
31,Male,Barcelona,España,16000
49,Male,Barcelona,España,13000
67,Female,Barcelona,España,16000
48,Female,Málaga,España,27000
36,Male,Asturias,España,19000
28,Male,Madrid,España,24000
71,Male,Illes Balears,España,26000
66,Male,Murcia,España,11000
44,Male,Málaga,España,11000
27,Female,València,España,16000
84,Male,Madrid,España,33000
32,Female,Huelva,Colombia,23000
45,Male,Castelló,España,25000
48,Male,Illes Balears,España,45000
59,Female,Madrid,Venezuela,23000
63,Female,Murcia,España,15000
43,Male,Málaga,España,40000
63,Male,A Coruña,Ecuador,8000
40,Female,Alacant,Marruecos,28000
34,Female,Illes Balears,España,47000
60,Female,Gipuzkoa,España,34000
62,Male,Barcelona,España,53000
66,Female,Alacant,Colombia,13000
73,Female,Asturias,España,25000
48,Male,Barcelona,España,15000
75,Male,León,España,33000
70,Male,Murcia,España,10000
25,Male,Bizkaia,España,64000
19,Female,Granada,España,46000
70,Female,Girona,España,27000
48,Male,Salamanca,España,17000
33,Female,Madrid,España,19000
56,Female,Murcia,España,5000
33,Male,València,Rumanía,25000
30,Female,Araba,España,30000
54,Female,Asturias,España,26000
33,Male,Salamanca,España,10000
41,Male,Alacant,España,44000
45,Female,Las Palmas,España,11000
28,Female,Murcia,España,20000
29,Female,Guadalajara,España,6000
51,Male,Sevilla,Bulgaria,21000
36,Female,Málaga,España,37000
25,Male,Toledo,España,19000
79,Male,Barcelona,España,43000
60,Male,A Coruña,España,25000
61,Male,Málaga,España,20000
35,Male,Córdoba,España,13000
81,Male,Almería,España,45000
70,Female,Almería,España,8000
21,Male,Lleida,España,29000
31,Female,Barcelona,México,8000
37,Female,Cáceres,España,17000
76,Male,Alacant,España,13000
30,Female,Madrid,España,25000
53,Male,Madrid,España,10000
18,Male,Jaén,España,22000
68,Female,Madrid,Brasil,13000
43,Female,Tarragona,Marruecos,51000
51,Female,Girona,España,40000
30,Male,Alacant,Marruecos,35000
61,Female,Asturias,España,76000
28,Male,Granada,España,59000
51,Female,Girona,España,35000
56,Female,Granada,España,22000
35,Female,València,Letonia,15000
46,Male,Madrid,España,16000
38,Male,Málaga,España,38000
30,Female,Murcia,España,23000
48,Female,Almería,España,28000
52,Male,Málaga,España,10000
56,Female,Murcia,España,29000
79,Female,Murcia,España,20000
70,Male,Barcelona,España,25000
24,Male,Illes Balears,España,14000
57,Female,Valladolid,España,33000
27,Female,Madrid,España,17000
55,Female,Alacant,Perú,16000
64,Female,Lugo,Francia,20000
75,Female,Huelva,España,39000
30,Female,València,España,18000
53,Male,Albacete,España,22000
76,Male,Málaga,España,39000
75,Female,Ciudad Real,España,14000
53,Female,Las Palmas,Senegal,22000
49,Male,Palencia,España,6000
49,Male,Murcia,España,45000
27,Female,A Coruña,Rusia,21000
34,Female,Madrid,España,22000
75,Male,Madrid,España,14000
55,Male,Málaga,España,6000
33,Female,Madrid,España,9000
42,Male,A Coruña,España,13000
73,Female,Barcelona,Argentina,11000
49,Female,Valladolid,España,18000
69,Female,Bizkaia,Pakistán,11000
53,Male,Madrid,España,40000
38,Female,Huelva,España,21000
58,Female,Málaga,España,18000
52,Female,Bizkaia,España,20000
64,Male,Madrid,España,29000
46,Male,Madrid,España,36000
39,Male,Gipuzkoa,España,20000
66,Male,Málaga,España,22000
46,Male,Las Palmas,España,68000
53,Male,Madrid,España,31000
47,Female,Madrid,España,30000
18,Female,Araba,España,36000
19,Female,Araba,Senegal,10000
42,Female,Madrid,Marruecos,27000
39,Male,Asturias,España,65000
36,Female,Sevilla,España,21000
77,Male,Zamora,España,18000
69,Male,Madrid,España,32000
54,Female,Barcelona,España,26000
18,Male,València,España,11000
29,Male,Granada,España,27000
26,Female,Alacant,España,26000
26,Female,Madrid,España,41000
59,Male,La Rioja,España,20000
18,Male,Madrid,Argelia,39000
66,Male,Zamora,Venezuela,14000
49,Male,Madrid,España,38000
28,Male,Cuenca,España,9000
41,Male,Zaragoza,España,12000
69,Male,Tarragona,España,25000
54,Male,Las Palmas,España,28000
44,Male,Alacant,España,30000
31,Male,Asturias,España,46000
40,Male,Madrid,España,17000
56,Male,A Coruña,España,21000
36,Male,Madrid,España,17000
23,Female,Sevilla,España,22000
34,Female,Alacant,España,12000
30,Male,Alacant,Senegal,13000
66,Female,Barcelona,España,72000
18,Male,Gipuzkoa,España,64000
67,Male,Lleida,España,17000
31,Female,Asturias,España,17000
78,Female,Cantabria,España,35000
34,Female,Barcelona,España,25000
28,Male,Alacant,Argentina,16000
49,Female,Barcelona,España,65000
56,Female,Barcelona,España,11000
47,Male,Barcelona,España,24000
19,Male,Zaragoza,España,12000
64,Male,Málaga,España,5000
71,Male,La Rioja,Argentina,46000
77,Female,Castelló,España,19000
49,Male,Jaén,España,15000
43,Female,Barcelona,España,27000
29,Female,Bizkaia,Venezuela,125000
44,Male,Barcelona,España,18000
37,Male,Toledo,España,16000
28,Male,València,España,25000
73,Female,Barcelona,España,15000
30,Female,Pontevedra,España,3000
49,Female,La Rioja,España,25000
63,Male,Madrid,España,32000
38,Female,Bizkaia,España,15000
83,Female,Teruel,España,10000
76,Male,Illes Balears,Italia,35000
74,Male,Barcelona,España,41000
31,Male,Almería,España,107000
44,Male,Córdoba,España,41000
34,Female,Bizkaia,España,47000
40,Female,Bizkaia,Ecuador,9000
30,Male,Soria,España,13000
43,Male,Asturias,España,9000
32,Female,Huelva,España,42000
72,Female,Madrid,España,29000
41,Male,Cantabria,España,32000
48,Male,Murcia,España,19000
45,Female,Murcia,España,50000
74,Female,Cáceres,España,12000
61,Male,Murcia,España,8000
49,Male,València,España,32000
28,Female,Barcelona,Marruecos,43000
34,Male,Cádiz,España,30000
46,Male,Castelló,Colombia,52000
37,Female,Sevilla,España,67000
49,Female,Gipuzkoa,España,19000
23,Female,Madrid,España,14000
33,Male,A Coruña,España,69000
63,Female,Barcelona,España,19000
81,Female,Salamanca,Brasil,37000
69,Female,Las Palmas,España,40000
64,Female,Girona,España,32000
70,Male,Barcelona,España,5000
40,Female,Barcelona,España,18000
49,Female,Barcelona,España,36000
83,Male,Madrid,España,13000
18,Female,Granada,Perú,68000
57,Female,Zamora,España,24000
48,Female,Murcia,España,34000
43,Female,Málaga,España,44000
36,Female,Madrid,España,9000
65,Male,Madrid,España,22000
34,Female,Murcia,España,24000
40,Female,Santa Cruz de Tenerife,España,19000
48,Male,Navarra,España,39000
49,Male,Barcelona,España,21000
44,Female,Illes Balears,España,17000
69,Male,Albacete,España,14000
46,Female,Córdoba,España,39000
24,Female,Valladolid,España,45000
20,Male,Santa Cruz de Tenerife,España,39000
81,Female,A Coruña,España,19000
21,Male,Santa Cruz de Tenerife,España,26000
33,Male,Málaga,España,76000
20,Female,Lleida,España,15000
30,Female,València,España,18000
63,Female,Alacant,España,9000
22,Female,Illes Balears,Marruecos,32000
75,Male,Zamora,España,7000
53,Male,Jaén,Ecuador,21000
41,Female,Castelló,España,6000
70,Male,Albacete,España,29000
37,Female,Las Palmas,España,17000
52,Female,Cantabria,España,12000
74,Female,Castelló,España,57000
33,Female,Illes Balears,España,28000
51,Female,Las Palmas,España,24000
37,Female,Barcelona,España,21000
83,Male,Murcia,España,24000
59,Female,Barcelona,España,38000
44,Male,Ciudad Real,España,19000
46,Female,Toledo,México,30000
39,Female,A Coruña,España,28000
23,Male,Madrid,China,47000
48,Female,Zaragoza,España,65000
53,Female,València,España,36000
33,Female,Sevilla,España,46000
67,Female,Madrid,España,36000
19,Male,Ciudad Real,Resto de Países Asiáticos,34000
30,Male,Salamanca,España,40000
47,Male,Murcia,Marruecos,20000
53,Female,Navarra,España,14000
47,Male,Málaga,España,8000
55,Male,Tarragona,España,73000
65,Female,Gipuzkoa,España,24000
43,Female,Barcelona,España,21000
65,Male,Córdoba,Brasil,85000
58,Male,Bizkaia,España,48000
76,Female,Granada,España,13000
81,Male,A Coruña,España,15000
38,Male,Salamanca,España,39000
80,Female,Cantabria,España,7000
75,Male,Sevilla,España,21000
20,Male,Madrid,España,15000
75,Male,Cádiz,España,23000
39,Female,Burgos,España,12000
60,Male,Barcelona,España,18000
66,Male,Bizkaia,España,36000
30,Female,Alacant,España,35000
75,Male,Barcelona,España,48000
24,Female,Madrid,España,16000
27,Male,Soria,España,25000
61,Male,Huesca,España,50000
42,Male,Cáceres,España,48000
53,Female,Málaga,España,63000
33,Male,València,España,52000
36,Male,A Coruña,España,21000
68,Female,Gipuzkoa,Guatemala,39000
81,Female,Madrid,España,11000
54,Male,Illes Balears,España,21000
28,Male,Sevilla,España,28000
56,Male,Zamora,España,16000
48,Female,Barcelona,España,50000
46,Female,Ourense,España,9000
68,Female,Zamora,España,22000
47,Male,Málaga,España,40000
71,Female,Tarragona,España,52000
58,Female,Madrid,España,14000
59,Male,Araba,España,15000
53,Female,Melilla,España,70000
40,Male,València,España,7000
52,Female,Madrid,España,30000
67,Male,Madrid,España,45000
78,Female,Madrid,España,14000
83,Male,Santa Cruz de Tenerife,Cuba,30000
57,Female,Cáceres,España,11000
83,Male,Barcelona,España,87000
56,Male,Girona,España,38000
66,Female,Córdoba,España,30000
69,Male,València,España,24000
51,Female,Granada,España,10000
48,Male,Madrid,España,56000
75,Male,Girona,España,18000
73,Male,Toledo,España,47000
67,Male,Zamora,Reino Unido,60000
25,Male,Las Palmas,España,7000
23,Female,Gipuzkoa,España,38000
45,Male,Castelló,España,21000
37,Female,Lugo,España,21000
83,Female,Gipuzkoa,España,80000
58,Female,Barcelona,España,35000
69,Female,Córdoba,España,16000
52,Female,València,Venezuela,31000
36,Male,Barcelona,España,28000
43,Male,Madrid,España,7000
46,Male,Zaragoza,España,32000
65,Female,Guadalajara,España,12000
65,Male,Málaga,España,6000
55,Male,Castelló,España,16000
34,Male,València,España,9000
24,Female,Toledo,España,19000
43,Male,Sevilla,España,29000
84,Female,Navarra,España,68000
58,Female,Barcelona,España,53000
31,Male,València,España,14000
49,Female,Madrid,España,16000
59,Female,Girona,Venezuela,16000
52,Male,Madrid,Marruecos,16000
66,Female,Zamora,Perú,8000
49,Male,Murcia,España,7000
41,Male,Lugo,España,9000
63,Female,Las Palmas,España,31000
60,Female,Toledo,España,28000
30,Male,Zaragoza,España,28000
37,Male,Barcelona,España,27000
51,Male,Cáceres,Bulgaria,23000
80,Male,Barcelona,España,35000
48,Female,Lleida,España,8000
40,Male,Málaga,España,16000
73,Female,Zamora,España,38000
53,Male,Barcelona,España,13000
49,Male,Córdoba,España,11000
66,Male,València,Colombia,24000
49,Male,Murcia,España,28000
56,Male,Burgos,España,22000
25,Male,Madrid,España,18000
38,Female,Gipuzkoa,España,27000
31,Female,Santa Cruz de Tenerife,España,82000
52,Female,Barcelona,España,36000
36,Male,Bizkaia,España,12000
82,Female,València,España,26000
46,Male,Sevilla,España,12000
40,Male,Alacant,España,27000
68,Female,Alacant,España,11000
69,Male,Madrid,España,12000
33,Female,Barcelona,España,38000
26,Male,Sevilla,Rumanía,13000
28,Female,Barcelona,Rumanía,36000
49,Female,Sevilla,España,19000
48,Male,Sevilla,España,11000
19,Female,Murcia,Paraguay,11000
56,Female,Jaén,España,16000
42,Male,Barcelona,España,17000
53,Female,Cáceres,España,21000
54,Male,Madrid,España,68000
37,Male,Illes Balears,España,23000
61,Female,Madrid,España,17000
63,Female,Palencia,España,11000
42,Female,Ourense,España,40000
45,Female,Santa Cruz de Tenerife,Senegal,27000
50,Male,Barcelona,España,23000
70,Female,Madrid,España,29000
69,Male,Barcelona,España,14000
51,Male,Madrid,España,52000
79,Female,Málaga,España,20000
22,Female,Barcelona,España,9000
37,Female,Madrid,España,61000
46,Male,Illes Balears,Reino Unido,22000
19,Male,Madrid,España,18000
31,Female,Zamora,España,33000
40,Male,Las Palmas,España,14000
24,Female,Madrid,España,28000
24,Female,Alacant,Ecuador,22000
24,Female,Navarra,España,21000
57,Female,València,España,45000
40,Female,A Coruña,España,22000
37,Female,Ceuta,España,9000
45,Female,Illes Balears,España,32000
38,Male,Jaén,España,45000
21,Male,Navarra,España,14000
55,Male,València,España,43000
83,Male,València,España,11000
54,Male,Murcia,Marruecos,37000
37,Male,Sevilla,Marruecos,11000
32,Male,Salamanca,Rumanía,43000
61,Male,Las Palmas,España,22000
46,Female,Girona,Marruecos,46000
76,Female,Sevilla,Colombia,20000
50,Female,Madrid,España,19000
31,Female,Zamora,España,13000
52,Male,Madrid,España,38000
47,Female,Granada,España,19000
50,Female,Barcelona,España,20000
60,Male,Madrid,España,15000
80,Male,Gipuzkoa,España,49000
46,Female,Madrid,España,26000
48,Male,Santa Cruz de Tenerife,España,10000
67,Male,Huelva,España,34000
19,Female,Barcelona,España,36000
20,Male,Zamora,España,52000
64,Female,Murcia,España,17000
18,Male,Zamora,España,14000
37,Male,Toledo,Ecuador,6000
42,Male,Madrid,España,24000
45,Female,Madrid,España,9000
36,Female,Badajoz,España,69000
36,Male,A Coruña,España,29000
60,Male,Zamora,Jordania,22000
63,Female,Bizkaia,Italia,36000
33,Female,Illes Balears,España,66000
56,Male,La Rioja,España,6000
81,Female,Madrid,España,40000
48,Female,Barcelona,España,16000
43,Female,Alacant,España,52000
78,Male,Madrid,España,21000
45,Male,Salamanca,España,37000
